序号,章节,章节代码,源行号,说话人代码,说话人,类型,英文原文,中文译文
14062,结局2,end_game2,1286,a,Amicus,台词,"""Yes, I'm fine. Let's...let's just head back to the palace.""",“是啊，还好。我们...我们回皇宫吧。”
14063,结局2,end_game2,1287,m,主角(MC),台词,"""Maybe we could go someplace else? I wouldn't mind finding a hole-in-the wall that's open late.""",“也许我们可以另找地方？我不介意去某个营业到很晚的小店。”
14064,结局2,end_game2,1289,,,旁白,"But Amicus is already walking back up the road toward the forest, shaking his head.",但是Amicus已经踏上返回森林的路了，他摇着头。
14065,结局2,end_game2,1290,a,Amicus,台词,"""I would rather we reserve the location ahead of time so that I can ensure your safety. It's too late for that tonight.""",“我希望能提前预定位置，这样才能确保你的安全。今晚已经太迟了。”
14066,结局2,end_game2,1291,,,旁白,"I follow Amicus at a slight distance, feeling generally disappointed and baffled over what had just happened.",我在Amicus身后有些距离的地方跟着他，对刚刚发生的事情感到失望和困惑。
14067,结局2,end_game2,1292,,,旁白,"While I'm still feeling somewhat stunned by Amicus's behavior, I also feel bad because it's clear that he'd really wanted to make tonight special, and to see him so defeated...",虽然我依旧对Amicus的行为有些愕然，但同样非常难过。因为很明显他真的想营造一个特别的夜晚，看到他如此受打击...
14068,结局2,end_game2,1294,,,旁白,"I catch up to him and walk alongside the wolf just as we pass under the cover of the many branches, our path lit by the firefly-like insects floating around us.",我追上他，走在狼的身侧。我们被茂密的树枝所掩盖，萤火虫般的昆虫在周围起舞，照亮了我们的路。
14069,结局2,end_game2,1295,m,主角(MC),台词,"""Well, we could do something at the palace. Maybe have a picnic?""",“我们可以在皇宫里做点什么。比如去野餐？”
14070,结局2,end_game2,1296,,,旁白,Amicus heaves a heavy sigh.,Amicus重重叹了口气。
14071,结局2,end_game2,1298,a,Amicus,台词,"""Honestly, [mc], I'm a bit tired...and it's not even Lover's Day anymore anyway.""",“说实话，[mc]，我有点累了...而且，情人节甚至都已经过去了。”
14072,结局2,end_game2,1299,,,旁白,The wolf says the last bit so quietly that I barely catch it.,狼这句话的尾音是如此之轻，我勉强才能捕捉到。
14073,结局2,end_game2,1300,,,旁白,"And just like that, my attempts to keep my own mood light give in and I sour instantly.",就这样，我试图让自己臣服于轻松的心情下，却又立刻失望起来。
14074,结局2,end_game2,1303,m,主角(MC),台词,"""Well...if your goal is to ruin the rest of the night, you're doing a damn good job of it.""",“好吧...如果你的目标是毁掉后半夜，那你真是做得好极了。”
14075,结局2,end_game2,1304,,,旁白,"Suddenly, we're having one of our old fights again, the way we would feed off of each other's negativity and spiral into a shared mood of sulk.",突然之间，我们再次开始了一场旧式的争吵：执着于对方的消极情绪，互相生对方的闷气。
14076,结局2,end_game2,1305,,,旁白,"Usually, I'd be the one to start it, but this time I feel like Amicus is the clear culprit.",通常这会由我引起，但这一次，我认为Amicus显然才是罪魁祸首。
14077,结局2,end_game2,1306,,,旁白,"I stare at the ground, frowning even though I feel Amicus's eyes on me.",我皱着眉，盯着地面，即使我感觉到Amicus正注视着我。
14078,结局2,end_game2,1307,,,旁白,Then it takes me a few moments to realize he's stopped walking.,我过了一小会才意识到他停下了脚步。
14079,结局2,end_game2,1308,,,旁白,"I stop too, then turn around to look back at him.",我也停了下来，转身看着他。
14080,结局2,end_game2,1310,,,旁白,"We regard each other for a moment, then Amicus takes a deep breath.",我们凝望着彼此，然后Amicus深吸一口气。
14081,结局2,end_game2,1311,a,Amicus,台词,"""I...realize that I am acting like a spoiled pup, and I apologize. I do not want this to ruin the rest of the night, even though there is not much left of it.""",“我...我知道自己像个被宠坏的幼崽，我道歉。我不希望这件事毁了余下的夜晚，即便已经没剩下多少时间了。”
14082,结局2,end_game2,1312,,,旁白,"I stand there, not saying anything because it looks like Amicus wants to say more.",我站在原地，没有开口，因为Amicus好像话犹未尽。
14083,结局2,end_game2,1313,a,Amicus,台词,"""I promise you, I do not often act in such a way in front of my subjects.""",“我不常在臣民面前表现成这样，我向你保证。”
14084,结局2,end_game2,1315,a,Amicus,台词,"""I just so desperately wanted for something to go right after everything that happened...""",“只是在发生过这一切后，我无比迫切地想要一个顺利的发展...”
14085,结局2,end_game2,1316,m,主角(MC),台词,"""Not often?""",“不常？”
14086,结局2,end_game2,1317,,,旁白,"I raise an eyebrow, but smirk at the same time, wanting to show Amicus that I'm willing to lighten up as well.",我扬起眉毛，不过同时坏笑了一下，意图向Amicus表示我也想轻松一些。
14087,结局2,end_game2,1319,a,Amicus,台词,"""I mean, never, really. I've never used such words to get my way during all of my emperorship, and it was only because it was for {i}you{/i}.""",“我是说，从来没有，真的。在整个执政过程中，我从来没有使用过那样的话来满足自己，这次只是因为{i}你{/i}。”
14088,结局2,end_game2,1320,,,旁白,I sigh.,我叹了口气。
14089,结局2,end_game2,1321,m,主角(MC),台词,"""Well...please don't ever feel the need to act that way on my behalf again. Especially when you're yelling at an old lady and calling her {i}woman{/i}.""",“好吧...请你再也不要为了我那样做了。尤其是你对一位老妇大吼大叫，还称呼她{i}雌性{/i}。”
14090,结局2,end_game2,1323,a,Amicus,台词,"""I still do not see the problem with that. She {i}is{/i} a woman.""",“我还是不觉得这有什么问题。她{i}就是{/i}一名雌性。”
14091,结局2,end_game2,1324,,,旁白,"Amicus starts walking again, and I walk alongside him.",Amicus重新动起脚步，我走在他身旁。
14092,结局2,end_game2,1325,m,主角(MC),台词,"""And like I said, it's the way you were saying it, like it was an insult, somehow.""",“如我所言，是关于你说话的方式。这就像，一种侮辱。”
14093,结局2,end_game2,1326,a,Amicus,台词,"""I did not mean it that way.""",“我没有这个意思。”
14094,结局2,end_game2,1327,m,主角(MC),台词,"""I mean, I kind of feel like you did. But I get it, you were raised in this society of—""",“我是说，感觉有几分。不过我理解，你成长的社会-”
14095,结局2,end_game2,1328,,,旁白,Amicus huffs out a sigh.,Amicus气鼓鼓地哼了一声。
14096,结局2,end_game2,1329,a,Amicus,台词,"""Yes, I know. But I've been doing a lot to progress the rights of women in this society.""",“对，我知道。但我已经做了很多事情来改善这个社会中雌性的权利。”
14097,结局2,end_game2,1330,a,Amicus,台词,"""Just yesterday I put into motion legislation that will allow females to request a divorce before a court.""",“就在昨天，我实施了一项法案，允许雌性在法庭上要求离婚。”
14098,结局2,end_game2,1331,m,主角(MC),台词,"""And they couldn't before?""",“她们之前不能么？”
14099,结局2,end_game2,1333,a,Amicus,台词,"""Well, no, the husband had to.""",“这个，不能，必须由丈夫提出。”
14100,结局2,end_game2,1334,m,主角(MC),台词,"""Wow...""",“哇哦...”
14101,结局2,end_game2,1336,a,Amicus,台词,"""Gods, are you humans going to be like the Khemians? Shocked and disgusted by every aspect of our society?""",“神啊，你们人类是想变成克米扬那样吗？对我们社会的方方面面都感到震惊和反感？”
14102,结局2,end_game2,1337,,,旁白,I shrug.,我耸耸肩。
14103,结局2,end_game2,1338,m,主角(MC),台词,"""I mean, some definitely will be.""",“我的意思是，某些方面肯定会。”
14104,结局2,end_game2,1339,a,Amicus,台词,"""Do you not have your own problems?""",“你们自己就没有问题了？”
14105,结局2,end_game2,1340,,,旁白,I laugh.,我笑了出来。
14106,结局2,end_game2,1341,m,主角(MC),台词,"""Oh yeah, we do, we {i}definitely{/i} do. I'm sure you'll be beyond shocked by some of the things we've done to ourselves.""",“噢，有，我们{i}当然{/i}有。我确定你会被我们对自己做的一些事震到的。”
14107,结局2,end_game2,1342,a,Amicus,台词,"""Like?""",“比如？”
14108,结局2,end_game2,1343,,,旁白,"I close my eyes, shaking my head.",我闭上眼，摇了摇头。
14109,结局2,end_game2,1344,m,主角(MC),台词,"""I'll let the diplomats reveal that to you, but yeah, most places on Earth still have problems when it comes to equality, a lot of problems.""",“让外交官们告诉你吧，不过没错，提到平等，地球的大部分地区仍然存在着问题，许多问题。”
14110,结局2,end_game2,1346,a,Amicus,台词,"""Then why do you judge me so harshly?""",“那你为什么对我这么苛刻？”
14111,结局2,end_game2,1347,m,主角(MC),台词,"""Because I know you can do better, and I know you have the power to create immediate change.""",“因为我知道你能做得更好，我也清楚你有能力做出立竿见影的改革。”
14112,结局2,end_game2,1349,a,Amicus,台词,"""Technically, but realistically—""",“从技术层面上讲是，但实际情况-”
14113,结局2,end_game2,1350,m,主角(MC),台词,"""I know, it's a slow process.""",“我知道，这是个缓慢的过程。”
14114,结局2,end_game2,1351,m,主角(MC),台词,"""But you know, where you found me, Italy, it's doing alright with equality, and a lot of Europe is doing great, so I know Adastra can be better.""",“但你知道吗，在你发现我的地方，意大利，它在平等方面做得很好，还有许多欧洲国家都做得很好，所以我知道阿达斯特拉也可以更进一步。”
14115,结局2,end_game2,1352,,,旁白,"Things go quiet for a moment, that tangent feeling a little strange, like there's more to it than just gender equality.",气氛瞬间安静了下来，这种离题的感觉有些奇怪，好像它不仅仅是性别平等而已。
14116,结局2,end_game2,1353,,,旁白,"Amicus senses it too, of course:",Amicus同样感觉到了，当然。
14117,结局2,end_game2,1355,a,Amicus,台词,"""While I know that the parents, through whatever space wizardry they possess, brought us together due to perfect compatibility—""",“当我知道Parent们用他们掌握的，宇宙魔法之类的东西，将完美兼容的我们两个聚在一起时-”
14118,结局2,end_game2,1357,a,Amicus,台词,"""—sometimes I wonder about their measurements, because in some instances, we do feel worlds apart.""",“-我偶尔会怀疑他们的计算结果，因为某些时候，我们确实会感到天壤之别。”
14119,结局2,end_game2,1358,,,旁白,"I look at Amicus, the statement making me feel a little sad.",我看向Amicus，这个说法让我有些难过。
14120,结局2,end_game2,1359,m,主角(MC),台词,"""Well, I guess we really are.""",“唉，我想确实是。”
14121,结局2,end_game2,1360,a,Amicus,台词,"""But...I love it, I love that about you. You open my eyes, you surprise me, and I've accepted the fact that you come from a better functioning society.""",“但是...我喜欢，我爱你的这些不同。你打开了我的眼界，你让我惊讶。还有我承认，你来自一个运作更良好的社会。”
